Freq.	V(vi)/I(C)
Step Information: Run=1  (Run: 1/100)
1.86208713666284e+005	-2.24394645782213e+005,2.61284672037870e+004
1.90546071796322e+005	-2.24394645803212e+005,2.55337108208905e+004
1.94984459975802e+005	-2.24394645825213e+005,2.49524927497164e+004
1.99526231496885e+005	-2.24394645848266e+005,2.43845048207693e+004
2.04173794466950e+005	-2.24394645872421e+005,2.38294458793518e+004
2.08929613085401e+005	-2.24394645897732e+005,2.32870216258900e+004
2.13796208950220e+005	-2.24394645924255e+005,2.27569444598879e+004
2.18776162394952e+005	-2.24394645952048e+005,2.22389333274431e+004
2.23872113856831e+005	-2.24394645981175e+005,2.17327135722236e+004
2.29086765276774e+005	-2.24394646011701e+005,2.12380167898452e+004
2.34422881531989e+005	-2.24394646043692e+005,2.07545806855584e+004
2.39883291901946e+005	-2.24394646077222e+005,2.02821489351776e+004
2.45470891568500e+005	-2.24394646112366e+005,1.98204710491720e+004
2.51188643150955e+005	-2.24394646149203e+005,1.93693022398566e+004
2.57039578276883e+005	-2.24394646187817e+005,1.89284032916005e+004
2.63026799189535e+005	-2.24394646228296e+005,1.84975404339934e+004
2.69153480392688e+005	-2.24394646270731e+005,1.80764852178951e+004
2.75422870333813e+005	-2.24394646315219e+005,1.76650143943123e+004
2.81838293126442e+005	-2.24394646361863e+005,1.72629097960263e+004
2.88403150312657e+005	-2.24394646410770e+005,1.68699582219206e+004
2.95120922666635e+005	-2.24394646462054e+005,1.64859513239381e+004
3.01995172040197e+005	-2.24394646515831e+005,1.61106854966131e+004
3.09029543251355e+005	-2.24394646572229e+005,1.57439617691179e+004
3.16227766016834e+005	-2.24394646631379e+005,1.53855856997623e+004
3.23593656929624e+005	-2.24394646693419e+005,1.50353672729061e+004
3.31131121482586e+005	-2.24394646758495e+005,1.46931207982044e+004
3.38844156139198e+005	-2.24394646826763e+005,1.43586648121548e+004
3.46736850452527e+005	-2.24394646898384e+005,1.40318219818857e+004
3.54813389233570e+005	-2.24394646973529e+005,1.37124190111305e+004
3.63078054770096e+005	-2.24394647052380e+005,1.34002865483435e+004
3.71535229097167e+005	-2.24394647135126e+005,1.30952590969138e+004
3.80189396320556e+005	-2.24394647221969e+005,1.27971749274093e+004
3.89045144994275e+005	-2.24394647313120e+005,1.25058759918357e+004
3.98107170553492e+005	-2.24394647408805e+005,1.22212078398325e+004
4.07380277804107e+005	-2.24394647509258e+005,1.19430195367855e+004
4.16869383470329e+005	-2.24394647614731e+005,1.16711635837983e+004
4.26579518801586e+005	-2.24394647725488e+005,1.14054958394936e+004
4.36515832240160e+005	-2.24394647841807e+005,1.11458754435835e+004
4.46683592150957e+005	-2.24394647963983e+005,1.08921647421870e+004
4.57088189614868e+005	-2.24394648092330e+005,1.06442292148483e+004
4.67735141287191e+005	-2.24394648227178e+005,1.04019374032147e+004
4.78630092322631e+005	-2.24394648368876e+005,1.01651608413366e+004
4.89778819368439e+005	-2.24394648517795e+005,9.93377398755555e+003
5.01187233627265e+005	-2.24394648674327e+005,9.70765415795116e+003
5.12861383991357e+005	-2.24394648838887e+005,9.48668146128604e+003
5.24807460249765e+005	-2.24394649011915e+005,9.27073873544811e+003
5.37031796370245e+005	-2.24394649193880e+005,9.05971148533668e+003
5.49540873857616e+005	-2.24394649385274e+005,8.85348782215582e+003
5.62341325190341e+005	-2.24394649586622e+005,8.65195840410225e+003
5.75439937337148e+005	-2.24394649798482e+005,8.45501637838985e+003
5.88843655355580e+005	-2.24394650021441e+005,8.26255732461089e+003
6.02559586074349e+005	-2.24394650256127e+005,8.07447919937609e+003
6.16595001861473e+005	-2.24394650503201e+005,7.89068228222173e+003
6.30957344480184e+005	-2.24394650763368e+005,7.71106912274480e+003
6.45654229034646e+005	-2.24394651037371e+005,7.53554448895702e+003
6.60693448007586e+005	-2.24394651325999e+005,7.36401531679172e+003
6.76082975391971e+005	-2.24394651630088e+005,7.19639066079148e+003
6.91830970918926e+005	-2.24394651950519e+005,7.03258164590716e+003
7.07945784384127e+005	-2.24394652288224e+005,6.87250142038259e+003
7.24435960074979e+005	-2.24394652644185e+005,6.71606510975398e+003
7.41310241300906e+005	-2.24394653019433e+005,6.56318977186713e+003
7.58577575029172e+005	-2.24394653415050e+005,6.41379435293799e+003
7.76247116628680e+005	-2.24394653832165e+005,6.26779964462195e+003
7.94328234724269e+005	-2.24394654271950e+005,6.12512824206481e+003
8.12830516164087e+005	-2.24394654735615e+005,5.98570450291960e+003
8.31763771102658e+005	-2.24394655224397e+005,5.84945450731130e+003
8.51138038202363e+005	-2.24394655739544e+005,5.71630601871891e+003
8.70963589956067e+005	-2.24394656282297e+005,5.58618844577016e+003
8.91250938133732e+005	-2.24394656853857e+005,5.45903280493025e+003
9.12010839355895e+005	-2.24394657455345e+005,5.33477168405973e+003
9.33254300796976e+005	-2.24394658087746e+005,5.21333920681917e+003
9.54992586021421e+005	-2.24394658751828e+005,5.09467099794233e+003
9.77237220955795e+005	-2.24394659448037e+005,4.97870414932602e+003
1.00000000000000e+006	-2.24394660176347e+005,4.86537718694429e+003
Step Information: Run=8  (Run: 8/100)
1.00000000000000e+001	-2.21805028922467e+005,4.79204691688518e+008
1.02329299228075e+001	-2.21805028922467e+005,4.68296661174673e+008
1.04712854805090e+001	-2.21805028922467e+005,4.57636927749222e+008
1.07151930523761e+001	-2.21805028922467e+005,4.47219839480405e+008
1.09647819614319e+001	-2.21805028922467e+005,4.37039873090135e+008
1.12201845430196e+001	-2.21805028922467e+005,4.27091631025484e+008
1.14815362149688e+001	-2.21805028922467e+005,4.17369838596828e+008
1.17489755493953e+001	-2.21805028922467e+005,4.07869341181140e+008
1.20226443461741e+001	-2.21805028922467e+005,3.98585101488934e+008
1.23026877081238e+001	-2.21805028922467e+005,3.89512196893436e+008
1.25892541179417e+001	-2.21805028922467e+005,3.80645816820534e+008
1.28824955169313e+001	-2.21805028922467e+005,3.71981260198153e+008
1.31825673855641e+001	-2.21805028922467e+005,3.63513932963683e+008
1.34896288259165e+001	-2.21805028922467e+005,3.55239345628147e+008
1.38038426460288e+001	-2.21805028922467e+005,3.47153110895811e+008
1.41253754462275e+001	-2.21805028922467e+005,3.39250941337987e+008
1.44543977074593e+001	-2.21805028922467e+005,3.31528647119777e+008
1.47910838816821e+001	-2.21805028922467e+005,3.23982133778571e+008
1.51356124843621e+001	-2.21805028922467e+005,3.16607400053104e+008
1.54881661891248e+001	-2.21805028922467e+005,3.09400535761940e+008
1.58489319246111e+001	-2.21805028922467e+005,3.02357719730237e+008
1.62181009735893e+001	-2.21805028922467e+005,2.95475217763713e+008
1.65958690743756e+001	-2.21805028922467e+005,2.88749380668724e+008
1.69824365246174e+001	-2.21805028922467e+005,2.82176642317415e+008
1.73780082874937e+001	-2.21805028922467e+005,2.75753517756912e+008
1.77827941003892e+001	-2.21805028922467e+005,2.69476601361554e+008
1.81970085860998e+001	-2.21805028922467e+005,2.63342565027182e+008
1.86208713666287e+001	-2.21805028922467e+005,2.57348156406538e+008
1.90546071796325e+001	-2.21805028922467e+005,2.51490197184827e+008
1.94984459975804e+001	-2.21805028922467e+005,2.45765581394529e+008
1.99526231496888e+001	-2.21805028922467e+005,2.40171273768578e+008
2.04173794466953e+001	-2.21805028922467e+005,2.34704308131023e+008
2.08929613085404e+001	-2.21805028922467e+005,2.29361785824317e+008
2.13796208950223e+001	-2.21805028922467e+005,2.24140874172417e+008
2.18776162394955e+001	-2.21805028922467e+005,2.19038804978859e+008
2.23872113856834e+001	-2.21805028922467e+005,2.14052873059022e+008
2.29086765276777e+001	-2.21805028922467e+005,2.09180434805806e+008
2.34422881531992e+001	-2.21805028922467e+005,2.04418906787954e+008
2.39883291901949e+001	-2.21805028922467e+005,1.99765764380285e+008
2.45470891568503e+001	-2.21805028922467e+005,1.95218540425103e+008
2.51188643150958e+001	-2.21805028922467e+005,1.90774823924077e+008
2.57039578276886e+001	-2.21805028922467e+005,1.86432258759899e+008
2.63026799189538e+001	-2.21805028922467e+005,1.82188542447039e+008
2.69153480392691e+001	-2.21805028922467e+005,1.78041424910934e+008
2.75422870333816e+001	-2.21805028922467e+005,1.73988707294974e+008
2.81838293126445e+001	-2.21805028922467e+005,1.70028240794634e+008
2.88403150312660e+001	-2.21805028922467e+005,1.66157925518154e+008
2.95120922666638e+001	-2.21805028922467e+005,1.62375709373143e+008
3.01995172040201e+001	-2.21805028922467e+005,1.58679586978539e+008
3.09029543251359e+001	-2.21805028922467e+005,1.55067598601323e+008
3.16227766016838e+001	-2.21805028922467e+005,1.51537829117448e+008
3.23593656929628e+001	-2.21805028922467e+005,1.48088406996412e+008
3.31131121482591e+001	-2.21805028922467e+005,1.44717503308946e+008
3.38844156139202e+001	-2.21805028922467e+005,1.41423330757298e+008
3.46736850452531e+001	-2.21805028922467e+005,1.38204142727576e+008
3.54813389233575e+001	-2.21805028922467e+005,1.35058232363677e+008
3.63078054770101e+001	-2.21805028922467e+005,1.31983931662284e+008
3.71535229097172e+001	-2.21805028922467e+005,1.28979610588472e+008
3.80189396320561e+001	-2.21805028922467e+005,1.26043676211441e+008
3.89045144994280e+001	-2.21805028922468e+005,1.23174571859923e+008
3.98107170553497e+001	-2.21805028922468e+005,1.20370776296813e+008
4.07380277804112e+001	-2.21805028922467e+005,1.17630802912591e+008
4.16869383470335e+001	-2.21805028922467e+005,1.14953198937101e+008
4.26579518801592e+001	-2.21805028922468e+005,1.12336544669273e+008
4.36515832240165e+001	-2.21805028922468e+005,1.09779452724379e+008
4.46683592150962e+001	-2.21805028922468e+005,1.07280567298422e+008
4.57088189614874e+001	-2.21805028922468e+005,1.04838563449272e+008
4.67735141287197e+001	-2.21805028922468e+005,1.02452146394166e+008
4.78630092322638e+001	-2.21805028922468e+005,1.00120050823193e+008
4.89778819368445e+001	-2.21805028922468e+005,9.78410402284118e+007
5.01187233627271e+001	-2.21805028922468e+005,9.56139062482389e+007
5.12861383991364e+001	-2.21805028922468e+005,9.34374680267584e+007
5.24807460249772e+001	-2.21805028922468e+005,9.13105715876169e+007
5.37031796370252e+001	-2.21805028922468e+005,8.92320892221693e+007
5.49540873857624e+001	-2.21805028922468e+005,8.72009188915538e+007
5.62341325190348e+001	-2.21805028922468e+005,8.52159836423751e+007
5.75439937337156e+001	-2.21805028922468e+005,8.32762310356905e+007
5.88843655355588e+001	-2.21805028922468e+005,8.13806325889923e+007
6.02559586074357e+001	-2.21805028922468e+005,7.95281832308927e+007
6.16595001861481e+001	-2.21805028922468e+005,7.77179007682222e+007
6.30957344480192e+001	-2.21805028922468e+005,7.59488253652569e+007
6.45654229034654e+001	-2.21805028922468e+005,7.42200190348019e+007
6.60693448007595e+001	-2.21805028922468e+005,7.25305651408572e+007
6.76082975391980e+001	-2.21805028922468e+005,7.08795679126058e+007
6.91830970918935e+001	-2.21805028922468e+005,6.92661519694636e+007
7.07945784384136e+001	-2.21805028922468e+005,6.76894618569415e+007
7.24435960074988e+001	-2.21805028922468e+005,6.61486615930719e+007
7.41310241300916e+001	-2.21805028922468e+005,6.46429342251600e+007
7.58577575029182e+001	-2.21805028922468e+005,6.31714813966247e+007
7.76247116628690e+001	-2.21805028922468e+005,6.17335229236993e+007
7.94328234724279e+001	-2.21805028922468e+005,6.03282963817678e+007
8.12830516164097e+001	-2.21805028922468e+005,5.89550567011173e+007
8.31763771102669e+001	-2.21805028922468e+005,5.76130757718921e+007
8.51138038202374e+001	-2.21805028922468e+005,5.63016420580405e+007
8.70963589956078e+001	-2.21805028922468e+005,5.50200602200484e+007
8.91250938133743e+001	-2.21805028922469e+005,5.37676507462615e+007
9.12010839355907e+001	-2.21805028922469e+005,5.25437495925992e+007
9.33254300796988e+001	-2.21805028922469e+005,5.13477078304698e+007
9.54992586021433e+001	-2.21805028922469e+005,5.01788913026993e+007
9.77237220955808e+001	-2.21805028922469e+005,4.90366802872936e+007
9.99999999999997e+001	-2.21805028922469e+005,4.79204691688534e+007
1.02329299228075e+002	-2.21805028922469e+005,4.68296661174690e+007
1.04712854805090e+002	-2.21805028922469e+005,4.57636927749240e+007
1.07151930523760e+002	-2.21805028922469e+005,4.47219839480423e+007
1.09647819614318e+002	-2.21805028922469e+005,4.37039873090153e+007
1.12201845430196e+002	-2.21805028922469e+005,4.27091631025502e+007
1.14815362149688e+002	-2.21805028922469e+005,4.17369838596847e+007
1.17489755493953e+002	-2.21805028922470e+005,4.07869341181159e+007
1.20226443461741e+002	-2.21805028922470e+005,3.98585101488954e+007
1.23026877081238e+002	-2.21805028922470e+005,3.89512196893456e+007
1.25892541179416e+002	-2.21805028922470e+005,3.80645816820554e+007
1.28824955169313e+002	-2.21805028922470e+005,3.71981260198174e+007
1.31825673855640e+002	-2.21805028922470e+005,3.63513932963705e+007
1.34896288259165e+002	-2.21805028922470e+005,3.55239345628169e+007
1.38038426460288e+002	-2.21805028922470e+005,3.47153110895833e+007
1.41253754462275e+002	-2.21805028922471e+005,3.39250941338009e+007
1.44543977074592e+002	-2.21805028922471e+005,3.31528647119800e+007
1.47910838816820e+002	-2.21805028922471e+005,3.23982133778594e+007
1.51356124843620e+002	-2.21805028922471e+005,3.16607400053128e+007
1.54881661891248e+002	-2.21805028922471e+005,3.09400535761964e+007
1.58489319246111e+002	-2.21805028922471e+005,3.02357719730262e+007
1.62181009735892e+002	-2.21805028922472e+005,2.95475217763738e+007
1.65958690743755e+002	-2.21805028922472e+005,2.88749380668750e+007
1.69824365246174e+002	-2.21805028922472e+005,2.82176642317442e+007
1.73780082874937e+002	-2.21805028922472e+005,2.75753517756940e+007
1.77827941003892e+002	-2.21805028922473e+005,2.69476601361582e+007
1.81970085860998e+002	-2.21805028922473e+005,2.63342565027210e+007
1.86208713666286e+002	-2.21805028922473e+005,2.57348156406567e+007
1.90546071796324e+002	-2.21805028922473e+005,2.51490197184856e+007
1.94984459975804e+002	-2.21805028922474e+005,2.45765581394559e+007
1.99526231496887e+002	-2.21805028922474e+005,2.40171273768610e+007
2.04173794466952e+002	-2.21805028922474e+005,2.34704308131055e+007
2.08929613085403e+002	-2.21805028922475e+005,2.29361785824350e+007
2.13796208950222e+002	-2.21805028922475e+005,2.24140874172451e+007
2.18776162394954e+002	-2.21805028922475e+005,2.19038804978893e+007
2.23872113856833e+002	-2.21805028922476e+005,2.14052873059057e+007
2.29086765276776e+002	-2.21805028922476e+005,2.09180434805841e+007
2.34422881531991e+002	-2.21805028922476e+005,2.04418906787990e+007
2.39883291901948e+002	-2.21805028922477e+005,1.99765764380322e+007
2.45470891568502e+002	-2.21805028922477e+005,1.95218540425141e+007
2.51188643150957e+002	-2.21805028922478e+005,1.90774823924116e+007
2.57039578276885e+002	-2.21805028922478e+005,1.86432258759939e+007
2.63026799189537e+002	-2.21805028922479e+005,1.82188542447079e+007
2.69153480392690e+002	-2.21805028922479e+005,1.78041424910975e+007
2.75422870333816e+002	-2.21805028922480e+005,1.73988707295016e+007
2.81838293126444e+002	-2.21805028922481e+005,1.70028240794678e+007
2.88403150312659e+002	-2.21805028922481e+005,1.66157925518198e+007
2.95120922666637e+002	-2.21805028922482e+005,1.62375709373189e+007
3.01995172040200e+002	-2.21805028922483e+005,1.58679586978585e+007
3.09029543251358e+002	-2.21805028922483e+005,1.55067598601371e+007
3.16227766016837e+002	-2.21805028922484e+005,1.51537829117497e+007
3.23593656929627e+002	-2.21805028922485e+005,1.48088406996461e+007
3.31131121482590e+002	-2.21805028922486e+005,1.44717503308997e+007
3.38844156139201e+002	-2.21805028922486e+005,1.41423330757350e+007
3.46736850452530e+002	-2.21805028922487e+005,1.38204142727630e+007
3.54813389233574e+002	-2.21805028922488e+005,1.35058232363732e+007
3.63078054770100e+002	-2.21805028922489e+005,1.31983931662340e+007
3.71535229097171e+002	-2.21805028922490e+005,1.28979610588529e+007
3.80189396320559e+002	-2.21805028922491e+005,1.26043676211499e+007
3.89045144994279e+002	-2.21805028922493e+005,1.23174571859982e+007
3.98107170553495e+002	-2.21805028922494e+005,1.20370776296874e+007
4.07380277804111e+002	-2.21805028922495e+005,1.17630802912653e+007
4.16869383470333e+002	-2.21805028922496e+005,1.14953198937165e+007
4.26579518801591e+002	-2.21805028922498e+005,1.12336544669339e+007
4.36515832240164e+002	-2.21805028922499e+005,1.09779452724446e+007
4.46683592150961e+002	-2.21805028922501e+005,1.07280567298490e+007
4.57088189614873e+002	-2.21805028922502e+005,1.04838563449343e+007
4.67735141287196e+002	-2.21805028922504e+005,1.02452146394238e+007
4.78630092322636e+002	-2.21805028922506e+005,1.00120050823267e+007
4.89778819368444e+002	-2.21805028922507e+005,9.78410402284869e+006
5.01187233627270e+002	-2.21805028922509e+005,9.56139062483157e+006
5.12861383991362e+002	-2.21805028922511e+005,9.34374680268371e+006
5.24807460249770e+002	-2.21805028922513e+005,9.13105715876973e+006
5.37031796370250e+002	-2.21805028922516e+005,8.92320892222516e+006
5.49540873857622e+002	-2.21805028922518e+005,8.72009188916380e+006
5.62341325190346e+002	-2.21805028922520e+005,8.52159836424612e+006
5.75439937337154e+002	-2.21805028922523e+005,8.32762310357786e+006
5.88843655355586e+002	-2.21805028922525e+005,8.13806325890824e+006
6.02559586074355e+002	-2.21805028922528e+005,7.95281832309850e+006
6.16595001861479e+002	-2.21805028922531e+005,7.77179007683166e+006
6.30957344480190e+002	-2.21805028922534e+005,7.59488253653535e+006
6.45654229034652e+002	-2.21805028922537e+005,7.42200190349007e+006
6.60693448007592e+002	-2.21805028922540e+005,7.25305651409583e+006
6.76082975391978e+002	-2.21805028922544e+005,7.08795679127092e+006
6.91830970918933e+002	-2.21805028922548e+005,6.92661519695694e+006
7.07945784384134e+002	-2.21805028922551e+005,6.76894618570498e+006
7.24435960074986e+002	-2.21805028922555e+005,6.61486615931827e+006
7.41310241300914e+002	-2.21805028922560e+005,6.46429342252734e+006
